2010-02-22,2097705366,178.23
2010-02-21,2098160136,178.03
2010-02-20,2097852620,178.02
2010-02-19,2101555456,178.00
2010-02-18,2094316774,178.16
2010-02-17,2090573320,177.82
2010-02-16,2088319276,177.64
2010-02-15,2077959169,176.37
2010-02-14,2115762909,176.80
2010-02-13,2115457941,176.78
2010-02-12,2115145535,176.76
2010-02-11,2116337499,177.02
2010-02-10,2115866910,176.88
2010-02-09,2115397225,177.04
2010-02-08,2109067947,176.56
2010-02-07,2108401494,176.41
2010-02-06,2108127947,176.39
2010-02-05,2110422299,176.44
2010-02-04,2118146071,177.27
2010-02-03,2121378858,178.43
2010-02-02,2110695504,178.45
2010-02-01,2107350535,177.90
2010-01-31,2106879558,178.08
2010-01-30,2107063384,178.10
2010-01-29,2107354325,178.10
2010-01-28,2107368313,178.22
2010-01-27,2105944849,178.17
2010-01-26,2104231778,178.62
2010-01-25,2116517267,178.72
2010-01-24,2124182523,178.92
2010-01-23,2124075054,178.92
2010-01-22,2123812797,178.90
2010-01-21,2125145503,178.99
2010-01-20,2128624437,179.48
2010-01-19,2128853883,180.11
2010-01-18,2127542362,179.96
2010-01-17,2109016806,178.69
2010-01-16,2108742009,178.68
2010-01-15,2119522811,178.60
2010-01-14,2181441521,178.41
2010-01-13,2179296724,178.10
2010-01-12,2173521961,177.73
2010-01-11,2186503648,178.48
2010-01-10,2175896913,177.65
2010-01-09,2173294791,177.95
2010-01-08,2172968267,177.93
2010-01-07,2170402278,177.60
2010-01-06,2169583145,177.63
2010-01-05,2170208520,177.56
2010-01-04,2166864809,177.22
2010-01-03,2159558198,176.32
2010-01-02,2159293969,176.31
2010-01-01,2159032938,176.29
2009-12-31,2159480219,176.39
2009-12-30,2171775617,175.78
2009-12-29,2146902041,175.88
2009-12-28,2100134664,175.85
2009-12-27,2105816646,175.66
2009-12-26,2105552988,175.64
2009-12-25,2105283489,175.62
2009-12-24,2148816355,175.62
2009-12-23,2145434368,175.32
2009-12-22,2132668685,174.30
2009-12-21,2133431686,174.71
2009-12-20,2126266028,174.45
2009-12-19,2118778842,174.09
2009-12-18,2118033481,174.03
2009-12-17,2113681048,173.79
2009-12-16,2121877278,174.51
2009-12-15,2115390840,173.86
2009-12-14,2127123234,173.76
2009-12-13,2119424635,174.09
2009-12-12,2119003188,174.06
2009-12-11,2119355828,174.18
2009-12-10,2117566397,174.00
2009-12-09,2116914348,173.79
2009-12-08,2119473246,174.04
2009-12-07,2171514020,174.72
2009-12-06,2129815881,174.35
2009-12-05,2129697624,174.34
2009-12-04,2129964651,174.35
2009-12-03,2128270938,174.39
2009-12-02,2126818464,174.46
2009-12-01,2126683094,174.27
2009-11-30,2122540265,174.13
2009-11-29,2156914561,173.62
2009-11-28,2157238877,173.66
2009-11-27,2156704147,173.62
2009-11-26,2112849236,172.93
2009-11-25,2116646755,173.71
2009-11-24,2113913658,173.61
2009-11-23,2123711049,173.97
2009-11-22,2089993978,171.81
2009-11-21,2089801600,171.81
2009-11-20,2090370704,171.83
2009-11-19,2090426330,171.91
2009-11-18,2100499458,173.00
2009-11-17,2100575318,172.80
2009-11-16,2100925503,172.74
2009-11-15,2075468882,171.03
2009-11-14,2075363005,171.02
2009-11-13,2075302254,171.02
2009-11-12,2076168777,171.20
2009-11-11,2078834102,171.50
2009-11-10,2077810771,171.46
2009-11-09,2079856160,171.70
2009-11-08,2090006981,171.50
2009-11-07,2085014490,171.50
2009-11-06,2085038497,171.50
2009-11-05,2083204255,171.15
2009-11-04,2073650712,170.76
2009-11-03,2056908643,170.12
2009-11-02,2060220117,170.30
2009-11-01,2067191849,170.85
2009-10-31,2067874537,170.99
2009-10-30,2027944242,170.99
2009-10-29,2024602529,170.78
2009-10-28,2026098323,170.94
2009-10-27,2063590071,170.83
2009-10-26,2066353927,171.59
2009-10-25,2050239341,170.56
2009-10-24,2049949673,170.55
2009-10-23,2050150845,170.63
2009-10-22,2055656070,171.22
2009-10-21,2047649397,171.49
2009-10-20,2029938259,171.37
2009-10-19,2025878790,170.96
2009-10-18,2003522038,169.50
2009-10-17,2003143488,169.47
2009-10-16,2004111269,169.48
2009-10-15,2004307008,169.59
2009-10-14,2002015544,169.16
2009-10-13,1997675137,168.15
2009-10-12,2001509117,168.37
2009-10-11,1992798242,167.47
2009-10-10,1992435403,167.44
2009-10-09,1991694098,167.30
2009-10-08,1991360258,167.25
2009-10-07,1996499880,167.82
2009-10-06,1987087210,167.86
2009-10-05,1974973883,166.03
2009-10-04,1971183558,165.75
2009-10-03,1971419858,165.77
2009-10-02,1971264930,165.77
2009-10-01,1969934224,166.94
2009-09-30,1970341502,167.12
2009-09-29,1959744487,166.74
2009-09-28,1965799933,166.74
2009-09-27,1954419633,166.02
2009-09-26,1954011264,165.99
2009-09-25,1953453562,165.92
2009-09-24,1952927132,166.16
2009-09-23,1952064051,166.41
2009-09-22,1950988159,166.29
2009-09-21,1942609364,165.35
2009-09-20,1931314455,165.05
2009-09-19,1930536374,164.98
2009-09-18,1930355881,164.97
2009-09-17,1912665307,165.04
2009-09-16,1907649253,165.07
2009-09-15,1903465104,164.66
2009-09-14,1914831676,164.23
2009-09-13,1900935708,163.43
2009-09-12,1900229637,163.38
2009-09-11,1899917761,163.35
2009-09-10,1893596822,162.31
2009-09-09,1882827399,161.77
2009-09-08,1879705632,161.30
2009-09-07,1872625708,160.61
2009-09-06,1870568739,159.99
2009-09-05,1870647874,160.01
2009-09-04,1869682039,159.81
2009-09-03,1867968265,159.62
2009-09-02,1863709008,158.97
2009-09-01,1871234959,159.69
2009-08-31,1861502211,159.04
2009-08-30,1858669221,158.66
2009-08-29,1858405393,158.64
2009-08-28,1858242991,158.62
2009-08-27,1852880727,157.84
2009-08-26,1855707466,158.33
2009-08-25,1858258463,158.55
2009-08-24,1861416537,158.91
2009-08-23,1851246053,157.34
2009-08-22,1850086482,157.25
2009-08-21,1848966849,157.07
2009-08-20,1849874394,157.17
2009-08-19,1846314983,156.68
2009-08-18,1851027109,156.76
2009-08-17,1856281475,157.18
2009-08-16,1847600615,156.21
2009-08-15,1847732566,156.23
2009-08-14,1848151420,156.29
2009-08-13,1845699528,156.03
2009-08-12,1844791087,156.23
2009-08-11,1842716028,156.12
2009-08-10,1842030192,156.07
2009-08-09,1857403463,154.73
2009-08-08,1856979917,154.70
2009-08-07,1856886726,154.73
2009-08-06,1855968135,154.87
2009-08-05,1844521492,154.68
2009-08-04,1845105338,154.85
2009-08-03,1845662874,155.08
2009-08-02,1826007978,153.88
2009-08-01,1826051840,153.88
2009-07-31,1826644786,154.01
2009-07-30,1821877617,153.53
2009-07-29,1820624732,153.15
2009-07-28,1831165984,154.03
