2011-04-01,429.39586
2011-03-01,427.92382
2011-02-01,427.09125
2011-01-01,426.39305
2010-12-01,424.4758
2010-11-01,422.71
2010-10-01,420.64039
2010-09-01,418.23326
2010-08-01,415.63778
2010-07-01,414.17371
2010-06-01,413.47329
2010-05-01,413.13761
2010-04-01,410.15376
2010-03-01,405.99061
2010-02-01,402.35517
2010-01-01,398.6768
2009-12-01,398.558
2009-11-01,396.371
2009-10-01,393.56767
2009-09-01,391.0122
2009-08-01,391.3968
2009-07-01,388.875861
2009-06-01,386.7810216
2009-05-01,381.6974016
2009-04-01,380.161665
2009-03-01,379.5431926
2009-02-01,362.3234013
2009-01-01,368.1555407
2008-12-01,366.15632
2008-11-01,361.0165542
2008-10-01,367.2557928
2008-09-01,362.5053564
2008-08-01,359.7454163
2008-07-01,364.4123837
2008-06-01,365.1004
2008-05-01,359.15757
2008-04-01,357.2599
2008-03-01,357.37538
2008-02-01,355.5569
2008-01-01,356.02411
2007-12-01,352.66143
2007-11-01,349.37917
2007-10-01,347.69083
2007-09-01,348.81221
2007-08-01,345.14546
2007-07-01,342.68739
2007-06-01,341.08068
2007-05-01,341.7455
2007-04-01,340.97379
2007-03-01,336.36325
2007-02-01,334.96596
2007-01-01,334.70423
2006-12-01,318.88448
2006-11-01,317.78796
2006-10-01,316.85107
2006-09-01,315.1594
2006-08-01,308.15328
2006-07-01,306.34023
2006-06-01,307.5854
2006-05-01,305.09515
2006-04-01,304.57875
2006-03-01,303.58794
2006-02-01,304.87827
2006-01-01,303.70168
2005-12-01,302.10242
2005-11-01,301.90998
2005-10-01,300.46973
2005-09-01,301.72946
2005-08-01,300.9400787
2005-07-01,299.5565988
2005-06-01,297.9316191
2005-05-01,297.14919
2005-04-01,297.0777391
2005-03-01,296.03632
2005-02-01,295.63137
2005-01-01,294.01059
2004-12-01,291.34874
2004-11-01,289.09849
2004-10-01,288.67322
2004-09-01,286.38898
2004-08-01,286.38898
2004-07-01,287.82606
2004-06-01,287.74956
2004-05-01,287.1823
2004-04-01,287.80652
2004-03-01,289.26597
2004-02-01,286.92435
2004-01-01,288.9571
2003-12-01,287.63938
2003-11-01,286.55371
2003-10-01,285.37376
2003-09-01,276.01056
2003-08-01,276.1367
2003-07-01,275.2379
2003-06-01,275.6875
2003-05-01,272.784
2003-04-01,270.3729
2003-03-01,269.095
2003-02-01,268.9646
2003-01-01,266.6102
2002-12-01,262.7542
2002-11-01,258.83
2002-10-01,257.2391
2002-09-01,254.3769
2002-08-01,251.7028
2002-07-01,248.8721
2002-06-01,246.528
2002-05-01,242.4452
2002-04-01,239.008
2002-03-01,236.8871
2002-02-01,234.9741
2002-01-01,232.4482
2001-12-01,228.7541
2001-11-01,227.1046
2001-10-01,220.8862
2001-09-01,218.5652
2001-08-01,216.149
2001-07-01,214.1303
2001-06-01,211.8341
2001-05-01,209.5262
2001-04-01,207.7858
2001-03-01,206.0117
2001-02-01,203.881
2001-01-01,201.5421
2000-12-01,197.7128
2000-11-01,194.5948
2000-10-01,192.4446
2000-09-01,190.1043
2000-08-01,188.4472
2000-07-01,186.7
2000-06-01,184.8927
2000-05-01,182.5955
2000-04-01,180.8881
2000-03-01,177.4297
2000-02-01,176.9144
2000-01-01,174.3215
1999-12-01,174.282
1999-11-01,174.282
1999-10-01,174.282
1999-09-01,173.9384
1999-08-01,174.282
1999-07-01,177.96
1999-06-01,177.96
1999-05-01,177.96
1999-04-01,177.96
1999-03-01,177.96
1999-02-01,177.96
1999-01-01,177.96
