2010-09-13,107521.58
2010-09-12,107613.97
2010-09-11,107613.87
2010-09-10,107624.97
2010-09-09,107700.33
2010-09-08,107700.33
2010-09-07,107655.83
2010-09-06,107658.32
2010-09-05,107662.73
2010-09-04,107661.83
2010-09-03,107842.49
2010-09-02,108078.19
2010-09-01,108266.14
2010-08-31,108422.54
2010-08-30,109767.51
2010-08-29,109766.61
2010-08-28,109765.71
2010-08-27,109670.89
2010-08-26,109594.17
2010-08-25,109558.93
2010-08-24,109640.8
2010-08-23,109723.51
2010-08-22,109425.89
2010-08-21,109424.98
2010-08-20,109416.23
2010-08-19,109337.9
2010-08-18,109335.52
2010-08-17,109455.52
2010-08-16,109364.14
2010-08-15,109699.18
2010-08-14,109698.28
2010-08-13,109714.54
2010-08-12,109590.35
2010-08-11,109460.82
2010-08-10,109198.72
2010-08-09,109167.86
2010-08-08,109431.88
2010-08-07,109430.97
2010-08-06,109227.85
2010-08-05,108781.28
2010-08-04,108797.88
2010-08-03,107726.02
2010-08-02,107937.44
2010-08-01,107284.25
2010-07-31,107283.92
2010-07-30,109925.02
2010-07-29,108235.15
2010-07-28,108057.19
2010-07-27,108010.44
2010-07-26,108283.68
2010-07-25,107971.22
2010-07-24,107970.91
2010-07-23,107725.99
2010-07-22,107876.61
2010-07-21,107539.45
2010-07-20,107819.29
2010-07-19,107768.16
2010-07-18,107199.74
2010-07-17,107199.4
2010-07-16,106829.01
2010-07-15,106985.76
2010-07-14,106666.84
2010-07-13,107024.19
2010-07-12,107073.89
2010-07-11,106901.74
2010-07-10,106901.4
2010-07-09,107055.17
2010-07-08,107725.71
2010-07-07,107607.87
2010-07-06,107056.54
2010-07-05,107129.48
2010-07-04,107129.15
2010-07-03,107128.82
2010-07-02,107128.34
2010-07-01,106886.3
2010-06-30,106994.75
2010-06-29,107210.89
2010-06-28,107268.15
2010-06-27,106881.38
2010-06-26,106881.12
2010-06-25,106880.87
2010-06-24,107472.66
2010-06-23,107481.31
2010-06-22,107220.52
2010-06-21,107426.34
2010-06-20,107788.73
2010-06-19,107788.49
2010-06-18,107788.25
2010-06-17,107719.01
2010-06-16,107790.89
2010-06-15,107951.38
2010-06-14,108332.41
2010-06-13,108969.91
2010-06-12,108969.83
2010-06-11,108969.75
2010-06-10,109020
2010-06-09,108948.81
2010-06-08,108922.02
2010-06-07,108981.83
2010-06-06,109579.63
2010-06-05,109579.47
2010-06-04,109579.31
2010-06-03,110049.85
2010-06-02,110032.09
2010-06-01,108808.78
2010-05-31,108297.43
2010-05-30,109020.88
2010-05-29,109024.12
2010-05-28,109027.35
2010-05-27,108785.29
2010-05-26,108808.87
2010-05-25,108558.23
2010-05-24,108611.95
2010-05-23,107849.31
2010-05-22,107852.53
2010-05-21,107855.74
2010-05-20,108228.37
2010-05-19,107847.11
2010-05-18,108515.94
2010-05-17,108842.61
2010-05-16,108748.62
2010-05-15,108751.85
2010-05-14,108755.08
2010-05-13,109024.33
2010-05-12,109324.47
2010-05-11,109238.9
2010-05-10,111375.73
2010-05-09,109509.91
2010-05-08,109513.15
2010-05-07,110383.02
2010-05-06,112712.08
2010-05-05,112837.23
