2011-05-06,1644.97
2011-05-05,1690.97
2011-05-04,1692.1
2011-05-03,1706.07
2011-04-29,1714.42
2011-04-28,1726.11
2011-04-26,1717.9
2011-04-25,1710.19
2011-04-22,1724.46
2011-04-21,1731.01
2011-04-20,1728.1
2011-04-19,1702.54
2011-04-18,1747.91
2011-04-15,1759.82
2011-04-14,1761.49
2011-04-13,1779.95
2011-04-12,1766
2011-04-11,1788.77
2011-04-08,1794.13
2011-04-07,1786.02
2011-04-06,1770.75
2011-04-05,1769.59
2011-04-04,1761.6
2011-04-01,1757.96
2011-03-31,1737.95
2011-03-30,1736.05
2011-03-29,1725.47
2011-03-28,1745.17
2011-03-25,1766.13
2011-03-24,1769.35
2011-03-18,1770.71
2011-03-17,1712.62
2011-03-16,1735.22
2011-03-15,1711.58
2011-03-11,1784.12
2011-03-10,1807.08
2011-03-09,1829.31
2011-03-05,1845.2
2011-03-04,1841.1
2011-03-03,1821.32
2011-03-02,1809.03
2011-03-01,1840.86
2011-02-28,1815.83
2011-02-25,1808.41
2011-02-24,1801.84
2011-02-23,1793.14
2011-02-22,1804.52
2011-02-21,1837.76
2011-02-18,1837.66
2011-02-16,1867.12
2011-02-15,1888.76
2011-02-14,1889.14
2011-02-11,1872.45
2011-02-10,1890.53
2011-02-09,1915.57
2011-02-08,1920.84
2011-02-07,1910.6
2011-02-04,1895.04
2011-02-03,1875.26
2011-02-02,1854.66
2011-02-01,1814.32
2011-01-28,1805.14
2011-01-27,1803.65
2011-01-26,1794.97
2011-01-25,1795.15
2011-01-24,1800.11
2011-01-21,1815.29
2011-01-20,1833.94
2011-01-19,1848.09
2011-01-18,1835.85
2011-01-17,1796.61
2011-01-14,1792.41
2011-01-13,1775.98
2011-01-12,1747.5
2011-01-11,1717.85
2011-01-10,1706.25
2011-01-06,1718.47
2011-01-05,1701.37
2010-12-31,1718.09
2010-12-30,1708.18
2010-12-29,1700.89
2010-12-28,1698.24
2010-12-27,1701.18
2010-12-24,1698.49
2010-12-23,1695.63
2010-12-22,1682.18
2010-12-21,1677.63
2010-12-20,1675.26
2010-12-15,1677.16
2010-12-14,1689.09
2010-12-13,1680.12
2010-12-10,1682.82
2010-12-09,1679.35
2010-12-08,1640.42
