2011-01-14,98.38
2011-01-13,97.29
2011-01-12,98.12
2011-01-11,97.61
2011-01-10,95.7
2011-01-07,93.33
2011-01-06,94.52
2011-01-05,95.5
2011-01-04,93.53
2011-01-03,94.84
2010-12-31,94.75
2010-12-30,93.09
2010-12-29,94.14
2010-12-28,94.38
2010-12-27,93.85
2010-12-24,93.77
2010-12-23,94.25
2010-12-22,93.65
2010-12-21,93.2
2010-12-20,92.74
2010-12-17,91.67
2010-12-16,91.6
2010-12-15,92.15
2010-12-14,91.21
2010-12-13,91.19
2010-12-10,90.48
2010-12-09,91.28
2010-12-08,90.77
2010-12-07,91.39
2010-12-06,91.45
2010-12-03,91.42
2010-12-02,90.69
2010-12-01,88.87
2010-11-30,85.92
2010-11-29,87.34
2010-11-26,85.58
2010-11-25,86.1
2010-11-24,85.84
2010-11-23,83.25
2010-11-22,83.96
2010-11-19,84.34
2010-11-18,85.05
2010-11-17,83.28
2010-11-16,84.73
2010-11-15,86.76
2010-11-12,86.34
2010-11-11,88.81
2010-11-10,88.96
2010-11-09,88.33
2010-11-08,88.46
2010-11-05,88.47
2010-11-04,88.13
2010-11-03,86.38
2010-11-02,85.41
2010-11-01,84.59
2010-10-29,83.15
2010-10-28,83.59
2010-10-27,83.23
2010-10-26,83.66
2010-10-25,83.54
2010-10-22,82.96
2010-10-21,81.83
2010-10-20,83.6
2010-10-19,81.1
2010-10-18,84.37
2010-10-15,82.45
2010-10-14,84.2
2010-10-13,84.85
2010-10-12,83.5
2010-10-11,83.72
2010-10-08,84.03
2010-10-07,83.43
2010-10-06,85.06
2010-10-05,84.84
2010-10-04,83.36
2010-10-01,83.75
2010-09-30,82.31
2010-09-29,80.77
2010-09-28,78.71
2010-09-27,78.57
2010-09-24,78.87
2010-09-23,78.11
2010-09-22,77.95
2010-09-21,78.42
2010-09-20,79.32
2010-09-17,78.21
2010-09-16,78.48
2010-09-15,79.42
2010-09-14,79.16
2010-09-13,79.03
2010-09-10,78.16
2010-09-09,77.47
2010-09-08,78.17
2010-09-07,77.33
2010-09-06,76.87
2010-09-03,76.67
